order_details_id,order_id,order_date,order_time,item_id,Hour,Weekday,Weeknumber,Day,Month
9518,4169,11-03-2023,7.52.29 PM,102,19,Saturday,10,11,March
9519,4170,11-03-2023,8.01.57 PM,101,20,Saturday,10,11,March
9520,4170,11-03-2023,8.01.57 PM,107,20,Saturday,10,11,March
9521,4170,11-03-2023,8.01.57 PM,131,20,Saturday,10,11,March
9522,4171,11-03-2023,9.35.22 PM,132,21,Saturday,10,11,March
9523,4172,11-03-2023,9.49.42 PM,125,21,Saturday,10,11,March
9524,4173,11-03-2023,10.03.13 PM,108,22,Saturday,10,11,March
9525,4173,11-03-2023,10.03.13 PM,130,22,Saturday,10,11,March
9526,4174,11-03-2023,10.22.00 PM,126,22,Saturday,10,11,March
9527,4175,11-03-2023,10.27.17 PM,126,22,Saturday,10,11,March
9528,4176,11-03-2023,10.28.40 PM,128,22,Saturday,10,11,March
9529,4177,12-03-2023,11.26.04 AM,116,11,Sunday,11,12,March
9530,4177,12-03-2023,11.26.04 AM,129,11,Sunday,11,12,March
9531,4177,12-03-2023,11.26.04 AM,112,11,Sunday,11,12,March
9532,4177,12-03-2023,11.26.04 AM,113,11,Sunday,11,12,March
9533,4178,12-03-2023,11.37.02 AM,102,11,Sunday,11,12,March
9534,4178,12-03-2023,11.37.02 AM,112,11,Sunday,11,12,March
9535,4179,12-03-2023,11.56.55 AM,119,11,Sunday,11,12,March
9536,4180,12-03-2023,12.00.07 PM,109,12,Sunday,11,12,March
9537,4180,12-03-2023,12.00.07 PM,118,12,Sunday,11,12,March
9538,4181,12-03-2023,12.08.19 PM,101,12,Sunday,11,12,March
9539,4182,12-03-2023,12.13.53 PM,102,12,Sunday,11,12,March
9540,4182,12-03-2023,12.13.53 PM,129,12,Sunday,11,12,March
9541,4182,12-03-2023,12.13.53 PM,122,12,Sunday,11,12,March
9542,4183,12-03-2023,12.18.35 PM,113,12,Sunday,11,12,March
9543,4184,12-03-2023,12.19.43 PM,125,12,Sunday,11,12,March
9544,4184,12-03-2023,12.19.43 PM,111,12,Sunday,11,12,March
9545,4184,12-03-2023,12.19.43 PM,118,12,Sunday,11,12,March
9546,4184,12-03-2023,12.19.43 PM,119,12,Sunday,11,12,March
9547,4184,12-03-2023,12.19.43 PM,119,12,Sunday,11,12,March
9548,4185,12-03-2023,12.34.53 PM,116,12,Sunday,11,12,March
9549,4186,12-03-2023,12.38.05 PM,101,12,Sunday,11,12,March
9550,4186,12-03-2023,12.38.05 PM,115,12,Sunday,11,12,March
9551,4186,12-03-2023,12.38.05 PM,102,12,Sunday,11,12,March
9552,4186,12-03-2023,12.38.05 PM,126,12,Sunday,11,12,March
9553,4186,12-03-2023,12.38.05 PM,110,12,Sunday,11,12,March
9554,4186,12-03-2023,12.38.05 PM,117,12,Sunday,11,12,March
9555,4186,12-03-2023,12.38.05 PM,127,12,Sunday,11,12,March
9556,4186,12-03-2023,12.38.05 PM,111,12,Sunday,11,12,March
9557,4186,12-03-2023,12.38.05 PM,119,12,Sunday,11,12,March
9558,4186,12-03-2023,12.38.05 PM,105,12,Sunday,11,12,March
9559,4186,12-03-2023,12.38.05 PM,131,12,Sunday,11,12,March
9560,4186,12-03-2023,12.38.05 PM,106,12,Sunday,11,12,March
9561,4187,12-03-2023,12.44.27 PM,103,12,Sunday,11,12,March
9562,4188,12-03-2023,1.03.40 PM,106,13,Sunday,11,12,March
9563,4189,12-03-2023,1.15.42 PM,101,13,Sunday,11,12,March
9564,4189,12-03-2023,1.15.42 PM,108,13,Sunday,11,12,March
9565,4189,12-03-2023,1.15.42 PM,124,13,Sunday,11,12,March
9566,4189,12-03-2023,1.15.42 PM,125,13,Sunday,11,12,March
9567,4189,12-03-2023,1.15.42 PM,117,13,Sunday,11,12,March
9568,4190,12-03-2023,1.50.53 PM,124,13,Sunday,11,12,March
9569,4191,12-03-2023,1.55.19 PM,101,13,Sunday,11,12,March
9570,4192,12-03-2023,1.56.27 PM,121,13,Sunday,11,12,March
9571,4192,12-03-2023,1.56.27 PM,123,13,Sunday,11,12,March
9572,4193,12-03-2023,2.05.44 PM,120,14,Sunday,11,12,March
9573,4194,12-03-2023,2.30.20 PM,125,14,Sunday,11,12,March
9574,4194,12-03-2023,2.30.20 PM,111,14,Sunday,11,12,March
9575,4194,12-03-2023,2.30.20 PM,112,14,Sunday,11,12,March
9576,4195,12-03-2023,2.47.42 PM,101,14,Sunday,11,12,March
9577,4195,12-03-2023,2.47.42 PM,125,14,Sunday,11,12,March
9578,4195,12-03-2023,2.47.42 PM,112,14,Sunday,11,12,March
9579,4195,12-03-2023,2.47.42 PM,120,14,Sunday,11,12,March
9580,4196,12-03-2023,3.25.24 PM,NULL,15,Sunday,11,12,March
9581,4197,12-03-2023,3.37.29 PM,117,15,Sunday,11,12,March
9582,4198,12-03-2023,3.38.35 PM,131,15,Sunday,11,12,March
9583,4198,12-03-2023,3.38.35 PM,132,15,Sunday,11,12,March
9584,4199,12-03-2023,3.47.43 PM,125,15,Sunday,11,12,March
9585,4199,12-03-2023,3.47.43 PM,129,15,Sunday,11,12,March
9586,4200,12-03-2023,3.48.08 PM,125,15,Sunday,11,12,March
9587,4201,12-03-2023,3.50.03 PM,120,15,Sunday,11,12,March
9588,4201,12-03-2023,3.50.03 PM,131,15,Sunday,11,12,March
9589,4202,12-03-2023,3.51.32 PM,107,15,Sunday,11,12,March
9590,4202,12-03-2023,3.51.32 PM,116,15,Sunday,11,12,March
9591,4203,12-03-2023,4.06.48 PM,116,16,Sunday,11,12,March
9592,4203,12-03-2023,4.06.48 PM,109,16,Sunday,11,12,March
9593,4203,12-03-2023,4.06.48 PM,109,16,Sunday,11,12,March
9594,4204,12-03-2023,4.10.28 PM,113,16,Sunday,11,12,March
9595,4204,12-03-2023,4.10.28 PM,123,16,Sunday,11,12,March
9596,4205,12-03-2023,4.23.53 PM,115,16,Sunday,11,12,March
9597,4205,12-03-2023,4.23.53 PM,112,16,Sunday,11,12,March
9598,4206,12-03-2023,4.28.16 PM,116,16,Sunday,11,12,March
9599,4206,12-03-2023,4.28.16 PM,102,16,Sunday,11,12,March
9600,4206,12-03-2023,4.28.16 PM,127,16,Sunday,11,12,March
9601,4206,12-03-2023,4.28.16 PM,132,16,Sunday,11,12,March
9602,4207,12-03-2023,4.39.49 PM,125,16,Sunday,11,12,March
9603,4207,12-03-2023,4.39.49 PM,112,16,Sunday,11,12,March
9604,4207,12-03-2023,4.39.49 PM,119,16,Sunday,11,12,March
9605,4207,12-03-2023,4.39.49 PM,119,16,Sunday,11,12,March
9606,4208,12-03-2023,5.00.06 PM,104,17,Sunday,11,12,March
9607,4208,12-03-2023,5.00.06 PM,126,17,Sunday,11,12,March
9608,4208,12-03-2023,5.00.06 PM,122,17,Sunday,11,12,March
9609,4209,12-03-2023,5.06.27 PM,104,17,Sunday,11,12,March
9610,4209,12-03-2023,5.06.27 PM,132,17,Sunday,11,12,March
9611,4210,12-03-2023,5.14.55 PM,102,17,Sunday,11,12,March
9612,4210,12-03-2023,5.14.55 PM,117,17,Sunday,11,12,March
9613,4211,12-03-2023,5.34.27 PM,101,17,Sunday,11,12,March
9614,4211,12-03-2023,5.34.27 PM,115,17,Sunday,11,12,March
9615,4212,12-03-2023,5.44.49 PM,115,17,Sunday,11,12,March
9616,4212,12-03-2023,5.44.49 PM,130,17,Sunday,11,12,March
9617,4213,12-03-2023,6.08.25 PM,125,18,Sunday,11,12,March
9618,4213,12-03-2023,6.08.25 PM,112,18,Sunday,11,12,March
9619,4214,12-03-2023,6.09.43 PM,101,18,Sunday,11,12,March
9620,4215,12-03-2023,6.21.31 PM,125,18,Sunday,11,12,March
9621,4215,12-03-2023,6.21.31 PM,117,18,Sunday,11,12,March
9622,4216,12-03-2023,6.23.38 PM,107,18,Sunday,11,12,March
9623,4216,12-03-2023,6.23.38 PM,112,18,Sunday,11,12,March
9624,4216,12-03-2023,6.23.38 PM,105,18,Sunday,11,12,March
9625,4216,12-03-2023,6.23.38 PM,106,18,Sunday,11,12,March
9626,4217,12-03-2023,6.28.33 PM,125,18,Sunday,11,12,March
9627,4218,12-03-2023,6.29.17 PM,130,18,Sunday,11,12,March
9628,4219,12-03-2023,6.45.21 PM,101,18,Sunday,11,12,March
9629,4219,12-03-2023,6.45.21 PM,119,18,Sunday,11,12,March
9630,4220,12-03-2023,6.55.05 PM,128,18,Sunday,11,12,March
9631,4220,12-03-2023,6.55.05 PM,120,18,Sunday,11,12,March
9632,4220,12-03-2023,6.55.05 PM,132,18,Sunday,11,12,March
9633,4221,12-03-2023,7.07.06 PM,108,19,Sunday,11,12,March
9634,4222,12-03-2023,7.11.01 PM,117,19,Sunday,11,12,March
9635,4223,12-03-2023,7.39.15 PM,132,19,Sunday,11,12,March
9636,4224,12-03-2023,8.19.32 PM,108,20,Sunday,11,12,March
9637,4224,12-03-2023,8.19.32 PM,124,20,Sunday,11,12,March
9638,4224,12-03-2023,8.19.32 PM,119,20,Sunday,11,12,March
9639,4225,12-03-2023,8.30.07 PM,111,20,Sunday,11,12,March
9640,4225,12-03-2023,8.30.07 PM,111,20,Sunday,11,12,March
9641,4226,12-03-2023,8.58.53 PM,125,20,Sunday,11,12,March
9642,4227,12-03-2023,10.03.24 PM,112,22,Sunday,11,12,March
9643,4227,12-03-2023,10.03.24 PM,130,22,Sunday,11,12,March
9644,4228,13-03-2023,11.21.11 AM,107,11,Monday,11,13,March
9645,4228,13-03-2023,11.21.11 AM,104,11,Monday,11,13,March
9646,4228,13-03-2023,11.21.11 AM,108,11,Monday,11,13,March
9647,4229,13-03-2023,11.26.40 AM,120,11,Monday,11,13,March
9648,4230,13-03-2023,12.03.46 PM,120,12,Monday,11,13,March
9649,4231,13-03-2023,12.11.55 PM,110,12,Monday,11,13,March
9650,4231,13-03-2023,12.11.55 PM,105,12,Monday,11,13,March
9651,4232,13-03-2023,12.22.05 PM,107,12,Monday,11,13,March
9652,4232,13-03-2023,12.22.05 PM,108,12,Monday,11,13,March
9653,4232,13-03-2023,12.22.05 PM,109,12,Monday,11,13,March
9654,4232,13-03-2023,12.22.05 PM,109,12,Monday,11,13,March
9655,4232,13-03-2023,12.22.05 PM,110,12,Monday,11,13,March
9656,4232,13-03-2023,12.22.05 PM,113,12,Monday,11,13,March
9657,4232,13-03-2023,12.22.05 PM,113,12,Monday,11,13,March
9658,4232,13-03-2023,12.22.05 PM,118,12,Monday,11,13,March
9659,4232,13-03-2023,12.22.05 PM,120,12,Monday,11,13,March
9660,4232,13-03-2023,12.22.05 PM,120,12,Monday,11,13,March
9661,4232,13-03-2023,12.22.05 PM,114,12,Monday,11,13,March
9662,4232,13-03-2023,12.22.05 PM,NULL,12,Monday,11,13,March
9663,4233,13-03-2023,12.26.06 PM,125,12,Monday,11,13,March
9664,4233,13-03-2023,12.26.06 PM,119,12,Monday,11,13,March
9665,4233,13-03-2023,12.26.06 PM,114,12,Monday,11,13,March
9666,4234,13-03-2023,12.26.55 PM,125,12,Monday,11,13,March
9667,4234,13-03-2023,12.26.55 PM,113,12,Monday,11,13,March
9668,4235,13-03-2023,12.43.20 PM,126,12,Monday,11,13,March
9669,4235,13-03-2023,12.43.20 PM,109,12,Monday,11,13,March
9670,4235,13-03-2023,12.43.20 PM,112,12,Monday,11,13,March
9671,4235,13-03-2023,12.43.20 PM,122,12,Monday,11,13,March
9672,4235,13-03-2023,12.43.20 PM,131,12,Monday,11,13,March
9673,4236,13-03-2023,12.46.50 PM,102,12,Monday,11,13,March
9674,4236,13-03-2023,12.46.50 PM,109,12,Monday,11,13,March
9675,4236,13-03-2023,12.46.50 PM,113,12,Monday,11,13,March
9676,4237,13-03-2023,12.53.21 PM,106,12,Monday,11,13,March
9677,4238,13-03-2023,12.57.25 PM,108,12,Monday,11,13,March
9678,4238,13-03-2023,12.57.25 PM,129,12,Monday,11,13,March
9679,4238,13-03-2023,12.57.25 PM,112,12,Monday,11,13,March
9680,4238,13-03-2023,12.57.25 PM,121,12,Monday,11,13,March
9681,4239,13-03-2023,12.58.26 PM,112,12,Monday,11,13,March
9682,4240,13-03-2023,1.06.51 PM,110,13,Monday,11,13,March
9683,4240,13-03-2023,1.06.51 PM,132,13,Monday,11,13,March
9684,4241,13-03-2023,1.07.16 PM,107,13,Monday,11,13,March
9685,4241,13-03-2023,1.07.16 PM,106,13,Monday,11,13,March
9686,4242,13-03-2023,1.15.50 PM,101,13,Monday,11,13,March
9687,4243,13-03-2023,1.32.08 PM,125,13,Monday,11,13,March
9688,4244,13-03-2023,1.32.38 PM,107,13,Monday,11,13,March
9689,4244,13-03-2023,1.32.38 PM,117,13,Monday,11,13,March
9690,4244,13-03-2023,1.32.38 PM,120,13,Monday,11,13,March
9691,4245,13-03-2023,1.35.44 PM,102,13,Monday,11,13,March
9692,4245,13-03-2023,1.35.44 PM,108,13,Monday,11,13,March
9693,4245,13-03-2023,1.35.44 PM,113,13,Monday,11,13,March
9694,4245,13-03-2023,1.35.44 PM,130,13,Monday,11,13,March
9695,4246,13-03-2023,2.29.34 PM,103,14,Monday,11,13,March
9696,4247,13-03-2023,2.34.24 PM,108,14,Monday,11,13,March
9697,4247,13-03-2023,2.34.24 PM,125,14,Monday,11,13,March
9698,4247,13-03-2023,2.34.24 PM,113,14,Monday,11,13,March
9699,4247,13-03-2023,2.34.24 PM,131,14,Monday,11,13,March
9700,4248,13-03-2023,2.52.08 PM,107,14,Monday,11,13,March
9701,4248,13-03-2023,2.52.08 PM,110,14,Monday,11,13,March
9702,4249,13-03-2023,2.57.41 PM,110,14,Monday,11,13,March
9703,4249,13-03-2023,2.57.41 PM,128,14,Monday,11,13,March
9704,4250,13-03-2023,3.18.42 PM,107,15,Monday,11,13,March
9705,4250,13-03-2023,3.18.42 PM,111,15,Monday,11,13,March
9706,4251,13-03-2023,3.27.34 PM,127,15,Monday,11,13,March
9707,4251,13-03-2023,3.27.34 PM,120,15,Monday,11,13,March
9708,4251,13-03-2023,3.27.34 PM,106,15,Monday,11,13,March
9709,4252,13-03-2023,3.31.07 PM,124,15,Monday,11,13,March
9710,4253,13-03-2023,4.26.31 PM,106,16,Monday,11,13,March
9711,4253,13-03-2023,4.26.31 PM,106,16,Monday,11,13,March
9712,4254,13-03-2023,4.59.32 PM,108,16,Monday,11,13,March
9713,4254,13-03-2023,4.59.32 PM,120,16,Monday,11,13,March
9714,4254,13-03-2023,4.59.32 PM,132,16,Monday,11,13,March
9715,4255,13-03-2023,5.02.19 PM,119,17,Monday,11,13,March
9716,4256,13-03-2023,5.09.06 PM,129,17,Monday,11,13,March
9717,4256,13-03-2023,5.09.06 PM,111,17,Monday,11,13,March
9718,4257,13-03-2023,5.15.09 PM,101,17,Monday,11,13,March
9719,4257,13-03-2023,5.15.09 PM,103,17,Monday,11,13,March
9720,4257,13-03-2023,5.15.09 PM,105,17,Monday,11,13,March
9721,4258,13-03-2023,5.17.57 PM,105,17,Monday,11,13,March
9722,4259,13-03-2023,5.26.11 PM,107,17,Monday,11,13,March
9723,4259,13-03-2023,5.26.11 PM,113,17,Monday,11,13,March
9724,4260,13-03-2023,5.27.49 PM,105,17,Monday,11,13,March
9725,4260,13-03-2023,5.27.49 PM,105,17,Monday,11,13,March
9726,4261,13-03-2023,5.39.14 PM,101,17,Monday,11,13,March
9727,4261,13-03-2023,5.39.14 PM,109,17,Monday,11,13,March
9728,4261,13-03-2023,5.39.14 PM,113,17,Monday,11,13,March
9729,4261,13-03-2023,5.39.14 PM,132,17,Monday,11,13,March
9730,4262,13-03-2023,5.44.16 PM,126,17,Monday,11,13,March
9731,4263,13-03-2023,5.48.06 PM,130,17,Monday,11,13,March
9732,4263,13-03-2023,5.48.06 PM,106,17,Monday,11,13,March
9733,4263,13-03-2023,5.48.06 PM,114,17,Monday,11,13,March
9734,4264,13-03-2023,5.48.27 PM,108,17,Monday,11,13,March
9735,4264,13-03-2023,5.48.27 PM,129,17,Monday,11,13,March
9736,4264,13-03-2023,5.48.27 PM,111,17,Monday,11,13,March
9737,4264,13-03-2023,5.48.27 PM,113,17,Monday,11,13,March
9738,4265,13-03-2023,5.53.29 PM,107,17,Monday,11,13,March
9739,4265,13-03-2023,5.53.29 PM,122,17,Monday,11,13,March
9740,4266,13-03-2023,5.54.30 PM,101,17,Monday,11,13,March
9741,4266,13-03-2023,5.54.30 PM,107,17,Monday,11,13,March
9742,4266,13-03-2023,5.54.30 PM,106,17,Monday,11,13,March
9743,4267,13-03-2023,6.07.56 PM,107,18,Monday,11,13,March
9744,4267,13-03-2023,6.07.56 PM,102,18,Monday,11,13,March
9745,4267,13-03-2023,6.07.56 PM,106,18,Monday,11,13,March
9746,4268,13-03-2023,6.30.51 PM,108,18,Monday,11,13,March
9747,4269,13-03-2023,6.44.54 PM,108,18,Monday,11,13,March
9748,4269,13-03-2023,6.44.54 PM,117,18,Monday,11,13,March
9749,4269,13-03-2023,6.44.54 PM,105,18,Monday,11,13,March
9750,4269,13-03-2023,6.44.54 PM,NULL,18,Monday,11,13,March
9751,4270,13-03-2023,6.48.09 PM,129,18,Monday,11,13,March
9752,4270,13-03-2023,6.48.09 PM,112,18,Monday,11,13,March
9753,4271,13-03-2023,6.53.59 PM,107,18,Monday,11,13,March
9754,4271,13-03-2023,6.53.59 PM,115,18,Monday,11,13,March
9755,4271,13-03-2023,6.53.59 PM,106,18,Monday,11,13,March
9756,4272,13-03-2023,7.00.06 PM,119,19,Monday,11,13,March
9757,4272,13-03-2023,7.00.06 PM,123,19,Monday,11,13,March
9758,4273,13-03-2023,7.13.52 PM,129,19,Monday,11,13,March
9759,4273,13-03-2023,7.13.52 PM,112,19,Monday,11,13,March
9760,4273,13-03-2023,7.13.52 PM,113,19,Monday,11,13,March
9761,4274,13-03-2023,7.24.05 PM,125,19,Monday,11,13,March
9762,4275,13-03-2023,7.25.15 PM,104,19,Monday,11,13,March
9763,4276,13-03-2023,7.26.19 PM,110,19,Monday,11,13,March
9764,4276,13-03-2023,7.26.19 PM,117,19,Monday,11,13,March
9765,4276,13-03-2023,7.26.19 PM,127,19,Monday,11,13,March
9766,4276,13-03-2023,7.26.19 PM,131,19,Monday,11,13,March
9767,4277,13-03-2023,7.28.56 PM,117,19,Monday,11,13,March
9768,4277,13-03-2023,7.28.56 PM,127,19,Monday,11,13,March
9769,4278,13-03-2023,7.32.04 PM,101,19,Monday,11,13,March
9770,4278,13-03-2023,7.32.04 PM,106,19,Monday,11,13,March
9771,4279,13-03-2023,7.35.26 PM,121,19,Monday,11,13,March
9772,4279,13-03-2023,7.35.26 PM,132,19,Monday,11,13,March
9773,4280,13-03-2023,7.43.02 PM,129,19,Monday,11,13,March
9774,4281,13-03-2023,7.48.52 PM,120,19,Monday,11,13,March
9775,4282,13-03-2023,7.48.59 PM,128,19,Monday,11,13,March
9776,4282,13-03-2023,7.48.59 PM,106,19,Monday,11,13,March
9777,4283,13-03-2023,8.00.35 PM,125,20,Monday,11,13,March
9778,4283,13-03-2023,8.00.35 PM,109,20,Monday,11,13,March
9779,4284,13-03-2023,8.01.36 PM,101,20,Monday,11,13,March
9780,4284,13-03-2023,8.01.36 PM,106,20,Monday,11,13,March
9781,4285,13-03-2023,8.07.36 PM,108,20,Monday,11,13,March
9782,4285,13-03-2023,8.07.36 PM,110,20,Monday,11,13,March
9783,4285,13-03-2023,8.07.36 PM,118,20,Monday,11,13,March
9784,4285,13-03-2023,8.07.36 PM,130,20,Monday,11,13,March
9785,4286,13-03-2023,8.09.22 PM,130,20,Monday,11,13,March
9786,4287,13-03-2023,8.22.24 PM,107,20,Monday,11,13,March
9787,4287,13-03-2023,8.22.24 PM,109,20,Monday,11,13,March
9788,4288,13-03-2023,8.33.21 PM,107,20,Monday,11,13,March
9789,4288,13-03-2023,8.33.21 PM,127,20,Monday,11,13,March
9790,4288,13-03-2023,8.33.21 PM,130,20,Monday,11,13,March
9791,4289,13-03-2023,8.47.26 PM,124,20,Monday,11,13,March
9792,4289,13-03-2023,8.47.26 PM,117,20,Monday,11,13,March
9793,4289,13-03-2023,8.47.26 PM,105,20,Monday,11,13,March
9794,4290,13-03-2023,8.51.32 PM,113,20,Monday,11,13,March
9795,4290,13-03-2023,8.51.32 PM,122,20,Monday,11,13,March
9796,4290,13-03-2023,8.51.32 PM,131,20,Monday,11,13,March
9797,4291,13-03-2023,8.59.18 PM,126,20,Monday,11,13,March
9798,4291,13-03-2023,8.59.18 PM,114,20,Monday,11,13,March
9799,4292,13-03-2023,9.02.53 PM,113,21,Monday,11,13,March
9800,4292,13-03-2023,9.02.53 PM,131,21,Monday,11,13,March
9801,4292,13-03-2023,9.02.53 PM,106,21,Monday,11,13,March
9802,4292,13-03-2023,9.02.53 PM,NULL,21,Monday,11,13,March
9803,4293,13-03-2023,9.12.29 PM,110,21,Monday,11,13,March
9804,4294,13-03-2023,9.14.47 PM,101,21,Monday,11,13,March
9805,4294,13-03-2023,9.14.47 PM,131,21,Monday,11,13,March
9806,4295,13-03-2023,9.31.23 PM,107,21,Monday,11,13,March
9807,4295,13-03-2023,9.31.23 PM,125,21,Monday,11,13,March
9808,4295,13-03-2023,9.31.23 PM,113,21,Monday,11,13,March
9809,4295,13-03-2023,9.31.23 PM,131,21,Monday,11,13,March
9810,4296,13-03-2023,9.48.33 PM,123,21,Monday,11,13,March
9811,4297,13-03-2023,10.06.21 PM,101,22,Monday,11,13,March
9812,4297,13-03-2023,10.06.21 PM,102,22,Monday,11,13,March
9813,4297,13-03-2023,10.06.21 PM,103,22,Monday,11,13,March
9814,4297,13-03-2023,10.06.21 PM,131,22,Monday,11,13,March
9815,4298,13-03-2023,10.18.17 PM,104,22,Monday,11,13,March
9816,4298,13-03-2023,10.18.17 PM,110,22,Monday,11,13,March
9817,4299,14-03-2023,12.16.45 PM,106,12,Tuesday,11,14,March
9818,4300,14-03-2023,12.28.34 PM,101,12,Tuesday,11,14,March
9819,4300,14-03-2023,12.28.34 PM,101,12,Tuesday,11,14,March
9820,4300,14-03-2023,12.28.34 PM,116,12,Tuesday,11,14,March
9821,4301,14-03-2023,12.43.04 PM,125,12,Tuesday,11,14,March
9822,4301,14-03-2023,12.43.04 PM,111,12,Tuesday,11,14,March
9823,4302,14-03-2023,12.47.54 PM,121,12,Tuesday,11,14,March
9824,4303,14-03-2023,12.49.45 PM,102,12,Tuesday,11,14,March
9825,4303,14-03-2023,12.49.45 PM,122,12,Tuesday,11,14,March
9826,4304,14-03-2023,12.56.21 PM,126,12,Tuesday,11,14,March
9827,4305,14-03-2023,1.09.20 PM,101,13,Tuesday,11,14,March
9828,4305,14-03-2023,1.09.20 PM,102,13,Tuesday,11,14,March
9829,4305,14-03-2023,1.09.20 PM,124,13,Tuesday,11,14,March
9830,4305,14-03-2023,1.09.20 PM,127,13,Tuesday,11,14,March
9831,4305,14-03-2023,1.09.20 PM,111,13,Tuesday,11,14,March
9832,4305,14-03-2023,1.09.20 PM,112,13,Tuesday,11,14,March
9833,4305,14-03-2023,1.09.20 PM,113,13,Tuesday,11,14,March
9834,4305,14-03-2023,1.09.20 PM,119,13,Tuesday,11,14,March
9835,4305,14-03-2023,1.09.20 PM,120,13,Tuesday,11,14,March
9836,4305,14-03-2023,1.09.20 PM,121,13,Tuesday,11,14,March
9837,4305,14-03-2023,1.09.20 PM,131,13,Tuesday,11,14,March
9838,4305,14-03-2023,1.09.20 PM,106,13,Tuesday,11,14,March
9839,4305,14-03-2023,1.09.20 PM,106,13,Tuesday,11,14,March
9840,4305,14-03-2023,1.09.20 PM,132,13,Tuesday,11,14,March
9841,4306,14-03-2023,1.16.23 PM,102,13,Tuesday,11,14,March
9842,4306,14-03-2023,1.16.23 PM,129,13,Tuesday,11,14,March
9843,4306,14-03-2023,1.16.23 PM,121,13,Tuesday,11,14,March
9844,4306,14-03-2023,1.16.23 PM,114,13,Tuesday,11,14,March
9845,4307,14-03-2023,1.19.35 PM,NULL,13,Tuesday,11,14,March
9846,4308,14-03-2023,1.24.46 PM,126,13,Tuesday,11,14,March
9847,4308,14-03-2023,1.24.46 PM,129,13,Tuesday,11,14,March
9848,4309,14-03-2023,1.46.13 PM,125,13,Tuesday,11,14,March
9849,4310,14-03-2023,1.47.57 PM,109,13,Tuesday,11,14,March
9850,4310,14-03-2023,1.47.57 PM,111,13,Tuesday,11,14,March
9851,4310,14-03-2023,1.47.57 PM,105,13,Tuesday,11,14,March
9852,4310,14-03-2023,1.47.57 PM,122,13,Tuesday,11,14,March
9853,4311,14-03-2023,2.12.12 PM,117,14,Tuesday,11,14,March
9854,4311,14-03-2023,2.12.12 PM,129,14,Tuesday,11,14,March
9855,4311,14-03-2023,2.12.12 PM,106,14,Tuesday,11,14,March
9856,4312,14-03-2023,2.29.59 PM,102,14,Tuesday,11,14,March
9857,4313,14-03-2023,2.34.28 PM,118,14,Tuesday,11,14,March
9858,4314,14-03-2023,2.37.47 PM,112,14,Tuesday,11,14,March
9859,4314,14-03-2023,2.37.47 PM,132,14,Tuesday,11,14,March
9860,4314,14-03-2023,2.37.47 PM,132,14,Tuesday,11,14,March
9861,4314,14-03-2023,2.37.47 PM,132,14,Tuesday,11,14,March
9862,4315,14-03-2023,3.19.31 PM,125,15,Tuesday,11,14,March
9863,4315,14-03-2023,3.19.31 PM,123,15,Tuesday,11,14,March
9864,4316,14-03-2023,3.35.43 PM,124,15,Tuesday,11,14,March
9865,4317,14-03-2023,3.50.39 PM,107,15,Tuesday,11,14,March
9866,4317,14-03-2023,3.50.39 PM,103,15,Tuesday,11,14,March
9867,4317,14-03-2023,3.50.39 PM,112,15,Tuesday,11,14,March
9868,4318,14-03-2023,4.10.10 PM,120,16,Tuesday,11,14,March
9869,4319,14-03-2023,4.10.40 PM,111,16,Tuesday,11,14,March
9870,4319,14-03-2023,4.10.40 PM,131,16,Tuesday,11,14,March
9871,4320,14-03-2023,4.22.10 PM,127,16,Tuesday,11,14,March
9872,4320,14-03-2023,4.22.10 PM,111,16,Tuesday,11,14,March
9873,4320,14-03-2023,4.22.10 PM,113,16,Tuesday,11,14,March
9874,4321,14-03-2023,4.28.24 PM,123,16,Tuesday,11,14,March
9875,4322,14-03-2023,4.34.46 PM,108,16,Tuesday,11,14,March
9876,4322,14-03-2023,4.34.46 PM,110,16,Tuesday,11,14,March
9877,4322,14-03-2023,4.34.46 PM,120,16,Tuesday,11,14,March
9878,4323,14-03-2023,4.38.05 PM,111,16,Tuesday,11,14,March
9879,4323,14-03-2023,4.38.05 PM,130,16,Tuesday,11,14,March
9880,4324,14-03-2023,4.42.00 PM,114,16,Tuesday,11,14,March
9881,4325,14-03-2023,4.44.33 PM,127,16,Tuesday,11,14,March
9882,4325,14-03-2023,4.44.33 PM,120,16,Tuesday,11,14,March
9883,4326,14-03-2023,4.50.34 PM,107,16,Tuesday,11,14,March
9884,4326,14-03-2023,4.50.34 PM,122,16,Tuesday,11,14,March
9885,4327,14-03-2023,4.54.36 PM,119,16,Tuesday,11,14,March
9886,4328,14-03-2023,5.30.16 PM,120,17,Tuesday,11,14,March
9887,4329,14-03-2023,5.49.13 PM,116,17,Tuesday,11,14,March
9888,4329,14-03-2023,5.49.13 PM,120,17,Tuesday,11,14,March
9889,4330,14-03-2023,5.50.48 PM,102,17,Tuesday,11,14,March
9890,4330,14-03-2023,5.50.48 PM,108,17,Tuesday,11,14,March
9891,4330,14-03-2023,5.50.48 PM,NULL,17,Tuesday,11,14,March
9892,4331,14-03-2023,5.51.53 PM,125,17,Tuesday,11,14,March
9893,4331,14-03-2023,5.51.53 PM,113,17,Tuesday,11,14,March
9894,4332,14-03-2023,6.02.55 PM,101,18,Tuesday,11,14,March
9895,4333,14-03-2023,6.18.59 PM,107,18,Tuesday,11,14,March
9896,4333,14-03-2023,6.18.59 PM,131,18,Tuesday,11,14,March
